zipcode,number,letter
85005,2,B
85006,2,B
85007,2,B
85008,2,B
85009,2,B
85010,2,B
85011,2,B
85012,2,B
85013,2,B
85014,2,B
85015,2,B
85016,2,B
85017,2,B
85018,2,B
85019,2,B
85020,2,B
85021,2,B
85022,2,B
85023,2,B
85024,2,B
85025,2,B
85026,2,B
85027,2,B
85028,2,B
85029,2,B
85030,2,B
85031,2,B
85032,2,B
85033,2,B
85034,2,B
85035,2,B
85036,2,B
85037,2,B
85038,2,B
85039,2,B
85040,2,B
85041,2,B
85042,2,B
85043,2,B
85044,2,B
85045,2,B
85046,2,B
85048,2,B
85050,2,B
85051,2,B
85053,2,B
85054,2,B
85060,2,B
85061,2,B
85062,2,B
85063,2,B
85064,2,B
85066,2,B
85067,2,B
85068,2,B
85069,2,B
85070,2,B
85071,2,B
85072,2,B
85073,2,B
85074,2,B
85075,2,B
85076,2,B
85078,2,B
85079,2,B
85080,2,B
85082,2,B
85083,2,B
85085,2,B
85086,2,B
85087,2,B
85098,2,B
85117,2,B
85118,2,B
85119,2,B
85120,2,B
85121,2,B
85122,2,B
85123,2,B
85127,2,B
85128,2,B
85130,2,B
85131,2,B
85132,2,B
85135,4,B
85137,2,B
85138,2,B
85139,2,B
85140,2,B
85141,2,B
85142,2,B
85143,2,B
85145,2,B
85147,2,B
85172,2,B
85173,2,B
85178,2,B
85191,2,B
85192,4,B
85193,2,B
85194,2,B
85201,2,B
85202,2,B
85203,2,B
85204,2,B
85205,2,B
85206,2,B
85207,2,B
85208,2,B
85209,2,B
85210,2,B
85211,2,B
85212,2,B
85213,2,B
85214,2,B
85215,2,B
85216,2,B
85224,2,B
85225,2,B
85226,2,B
85233,2,B
85234,2,B
85236,2,B
85244,2,B
85246,2,B
85248,2,B
85249,2,B
85250,2,B
85251,2,B
85252,2,B
85253,2,B
85254,2,B
85255,2,B
85256,2,B
85257,2,B
85258,2,B
85259,2,B
85260,2,B
85261,2,B
85262,2,B
85263,2,B
85264,2,B
85266,2,B
85267,2,B
85268,2,B
85269,2,B
85271,2,B
85274,2,B
85275,2,B
85277,2,B
85280,2,B
85281,2,B
85282,2,B
85283,2,B
85284,2,B
85285,2,B
85286,2,B
85287,2,B
85295,2,B
85296,2,B
85297,2,B
85298,2,B
85299,2,B
85301,2,B
85302,2,B
85303,2,B
85304,2,B
85305,2,B
85306,2,B
85307,2,B
85308,2,B
85309,2,B
85310,2,B
85311,2,B
85312,2,B
85318,2,B
85320,2,B
85321,2,B
85322,2,B
85323,2,B
85324,4,B
85325,2,B
85326,2,B
85327,2,B
85328,2,B
85329,2,B
85331,2,B
85332,4,B
85333,2,B
85334,2,B
85335,2,B
85336,2,B
85337,2,B
85338,2,B
85339,2,B
85340,2,B
85341,2,B
85342,2,B
85343,2,B
85344,2,B
85345,2,B
85346,2,B
85347,2,B
85348,2,B
85349,2,B
85350,2,B
85351,2,B
85352,2,B
85353,2,B
85354,2,B
85355,2,B
85356,2,B
85357,2,B
85358,2,B
85359,2,B
85360,3,B
85361,2,B
85362,4,B
85363,2,B
85364,2,B
85365,2,B
85366,2,B
85367,2,B
85369,2,B
85371,2,B
85372,2,B
85373,2,B
85374,2,B
85375,2,B
85376,2,B
85377,2,B
85378,2,B
85379,2,B
85380,2,B
85381,2,B
85382,2,B
85383,2,B
85385,2,B
85387,2,B
85388,2,B
85390,2,B
85392,2,B
85395,2,B
85396,2,B
85501,4,B
85502,4,B
85530,3,B
85531,3,B
85532,4,B
85533,3,B
85534,3,B
85535,3,B
85536,3,B
85539,4,B
85540,3,B
85541,4,B
85542,4,B
85543,3,B
85544,4,B
85545,4,B
85546,3,B
85547,4,B
85548,3,B
85550,4,B
85551,3,B
85552,3,B
85553,4,B
85554,4,B
85601,2,B
85602,3,B
85603,3,B
85605,3,B
85606,3,B
85607,3,B
85608,3,B
85609,3,B
85610,3,B
85611,3,B
85613,3,B
85614,2,B
85615,3,B
85616,3,B
85617,3,B
85618,2,B
85619,2,B
85620,3,B
85621,3,B
85622,2,B
85623,2,B
85624,3,B
85625,3,B
85626,3,B
85627,3,B
85628,3,B
85629,2,B
85630,3,B
85631,2,B
85632,3,B
85633,2,B
85634,2,B
85635,3,B
85636,3,B
85637,3,B
85638,3,B
85639,2,B
85640,3,B
85641,2,B
85643,3,B
85644,3,B
85645,2,B
85646,3,B
85648,3,B
85650,3,B
85652,2,B
85653,2,B
85654,2,B
85658,2,B
85670,3,B
85671,3,B
85701,2,B
85702,2,B
85703,2,B
85704,2,B
85705,2,B
85706,2,B
85707,2,B
85708,2,B
85709,2,B
85710,2,B
85711,2,B
85712,2,B
85713,2,B
85714,2,B
85715,2,B
85716,2,B
85717,2,B
85718,2,B
85719,2,B
85721,2,B
85722,2,B
85723,2,B
85724,2,B
85725,2,B
85726,2,B
85728,2,B
85730,2,B
85731,2,B
85732,2,B
85733,2,B
85734,2,B
85735,2,B
85736,2,B
85737,2,B
85738,2,B
85739,2,B
85740,2,B
85741,2,B
85742,2,B
85743,2,B
85744,2,B
85745,2,B
85746,2,B
85747,2,B
85748,2,B
85749,2,B
85750,2,B
85751,2,B
85752,2,B
85754,2,B
85755,2,B
85756,2,B
85757,2,B
85775,2,B
85901,5,B
85902,5,B
85911,5,B
85912,5,B
85920,5,B
85922,3,B
85923,5,B
85924,5,B
85925,5,B
85926,5,B
85927,5,B
85928,5,B
85929,5,B
85931,5,B
85932,5,B
85933,5,B
85934,5,B
85935,5,B
85936,5,B
85937,5,B
85938,5,B
85939,5,B
85940,5,B
85941,5,B
85942,5,B
86001,5,B
86002,5,B
86003,5,B
86004,5,B
86005,5,B
86011,5,B
86015,5,B
86016,5,B
86017,5,B
86018,5,B
86020,5,B
86021,3,B
86022,5,B
86023,5,B
86024,5,B
86025,5,B
86028,5,B
86029,5,B
86030,5,B
86031,5,B
86032,5,B
86033,5,B
86034,5,B
86035,5,B
86036,5,B
86038,5,B
86039,5,B
86040,5,B
86042,5,B
86043,5,B
86044,5,B
86045,5,B
86046,5,B
86047,5,B
86052,5,B
86053,5,B
86054,5,B
86301,4,B
86302,4,B
86303,4,B
86304,4,B
86305,4,B
86312,4,B
86313,4,B
86314,4,B
86315,4,B
86320,4,B
86321,4,B
86322,4,B
86323,4,B
86324,4,B
86325,4,B
86326,4,B
86327,4,B
86329,4,B
86331,4,B
86332,4,B
86333,4,B
86334,4,B
86335,4,B
86336,4,B
86337,4,B
86338,4,B
86339,5,B
86340,4,B
86341,4,B
86342,4,B
86343,4,B
86351,4,B
86401,3,B
86402,3,B
86403,3,B
86404,3,B
86405,3,B
86406,3,B
86409,3,B
86413,3,B
86426,3,B
86427,3,B
86429,3,B
86430,3,B
86431,3,B
86432,3,B
86433,3,B
86434,3,B
86435,5,B
86436,3,B
86437,3,B
86438,3,B
86439,3,B
86440,3,B
86441,3,B
86442,3,B
86443,3,B
86444,3,B
86445,3,B
86446,3,B
86502,5,B
86503,5,B
86504,5,B
86505,5,B
86506,5,B
86507,5,B
86508,5,B
86510,5,B
86511,5,B
86512,5,B
86514,5,B
86515,5,B
86520,5,B
86538,5,B
86544,5,B
86545,5,B
86556,5,B
87001,5,B
87002,4,B
87004,5,B
87005,4,B
87006,4,B
87007,4,B
87008,4,B
87010,5,B
87011,4,B
87012,5,B
87013,5,B
87014,4,B
87015,5,B
87016,5,B
87020,4,B
87021,4,B
87022,4,B
87023,4,B
87024,5,B
87025,5,B
87026,4,B
87027,5,B
87028,4,B
87029,5,B
87031,4,B
87032,5,B
87034,4,B
87035,5,B
87036,5,B
87037,5,B
87038,4,B
87041,5,B
87042,4,B
87043,5,B
87044,5,B
87045,5,B
87046,5,B
87047,4,B
87048,5,B
87049,4,B
87051,4,B
87052,5,B
87053,5,B
87056,5,B
87059,4,B
87060,4,B
87061,5,B
87062,4,B
87063,5,B
87068,4,B
87070,5,B
87072,5,B
87083,5,B
87101,4,B
87102,4,B
87103,4,B
87104,4,B
87105,4,B
87106,4,B
87107,4,B
87108,4,B
87109,4,B
87110,4,B
87111,4,B
87112,4,B
87113,4,B
87114,4,B
87115,4,B
87116,4,B
87117,4,B
87119,4,B
87120,4,B
87121,4,B
87122,4,B
87123,4,B
87124,5,B
87125,4,B
87131,4,B
87144,5,B
87151,4,B
87153,4,B
87154,4,B
87158,4,B
87174,5,B
87176,4,B
87181,4,B
87184,4,B
87185,4,B
87187,4,B
87190,4,B
87191,4,B
87192,4,B
87193,4,B
87194,4,B
87195,4,B
87196,4,B
87197,4,B
87198,4,B
87199,4,B
87301,5,B
87305,5,B
87310,5,B
87311,5,B
87312,5,B
87313,5,B
87315,4,B
87316,5,B
87317,5,B
87319,5,B
87320,5,B
87321,5,B
87322,5,B
87323,5,B
87325,5,B
87326,5,B
87327,5,B
87328,5,B
87347,5,B
87357,4,B
87364,5,B
87365,5,B
87375,5,B
87401,5,B
87402,5,B
87410,5,B
87412,5,B
87413,5,B
87415,5,B
87416,5,B
87417,5,B
87418,5,B
87419,5,B
87420,5,B
87421,5,B
87455,5,B
87461,5,B
87499,5,B
87501,5,B
87502,5,B
87503,5,B
87504,5,B
87505,5,B
87506,5,B
87507,5,B
87508,5,B
87510,5,B
87511,5,B
87512,5,B
87513,5,B
87514,5,B
87515,5,B
87516,5,B
87517,5,B
87518,5,B
87520,5,B
87521,5,B
87522,5,B
87523,5,B
87524,5,B
87525,5,B
87527,5,B
87528,5,B
87529,5,B
87530,5,B
87531,5,B
87532,5,B
87533,5,B
87535,5,B
87537,5,B
87538,5,B
87539,5,B
87540,5,B
87543,5,B
87544,5,B
87545,5,B
87548,5,B
87549,5,B
87551,5,B
87552,5,B
87553,5,B
87556,5,B
87557,5,B
87558,5,B
87560,5,B
87562,5,B
87564,5,B
87565,5,B
87566,5,B
87567,5,B
87569,5,B
87571,5,B
87574,5,B
87575,5,B
87577,5,B
87578,5,B
87579,5,B
87580,5,B
87581,5,B
87582,5,B
87583,5,B
87592,5,B
87594,5,B
87701,5,B
87710,5,B
87711,4,B
87712,5,B
87713,5,B
87714,5,B
87715,5,B
87718,5,B
87722,5,B
87723,5,B
87728,5,B
87729,5,B
87731,5,B
87732,5,B
87733,5,B
87734,5,B
87735,5,B
87740,5,B
87742,5,B
87743,5,B
87745,5,B
87747,5,B
87749,5,B
87752,5,B
87753,5,B
87801,4,B
87820,5,B
87821,5,B
87823,4,B
87824,5,B
87825,4,B
87827,5,B
87829,5,B
87830,5,B
87831,4,B
87832,4,B
87901,4,B
87930,4,B
87931,4,B
87933,4,B
87935,4,B
87936,3,B
87937,3,B
87939,4,B
87940,3,B
87941,3,B
87942,4,B
87943,4,B
88001,3,B
88002,3,B
88003,3,B
88004,3,B
88005,3,B
88006,3,B
88007,3,B
88008,3,B
88009,3,B
88011,3,B
88012,3,B
88013,3,B
88020,3,B
88021,3,B
88022,4,B
88023,4,B
88024,3,B
88025,4,B
88026,4,B
88027,3,B
88028,4,B
88029,3,B
88030,3,B
88031,3,B
88032,3,B
88033,3,B
88038,4,B
88039,5,B
88040,4,B
88041,4,B
88042,4,B
88043,4,B
88044,3,B
88045,3,B
88046,3,B
88047,3,B
88048,3,B
88049,4,B
88051,4,B
88052,3,B
88053,4,B
88054,3,B
88055,4,B
88056,3,B
88058,3,B
88061,4,B
88062,4,B
88063,3,B
88065,4,B
88072,3,B
88081,3,B
88101,4,B
88102,4,B
88103,4,B
88112,4,B
88113,4,B
88114,3,B
88115,4,B
88116,4,B
88118,4,B
88119,4,B
88120,4,B
88121,4,B
88124,4,B
88130,4,B
88132,4,B
88134,4,B
88135,4,B
88136,4,B
88201,3,B
88202,3,B
88203,3,B
88210,3,B
88211,3,B
88213,3,B
88220,3,B
88221,3,B
88230,3,B
88231,3,B
88232,3,B
88240,3,B
88241,3,B
88242,3,B
88244,3,B
88250,3,B
88252,3,B
88253,3,B
88254,3,B
88255,3,B
88256,3,B
88260,3,B
88262,3,B
88263,3,B
88264,3,B
88265,3,B
88267,3,B
88268,3,B
88301,4,B
88310,3,B
88311,3,B
88312,4,B
88314,3,B
88316,4,B
88317,3,B
88318,4,B
88321,5,B
88323,4,B
88324,4,B
88325,3,B
88330,3,B
88336,4,B
88337,3,B
88338,4,B
88339,3,B
88340,3,B
88341,4,B
88342,3,B
88343,4,B
88344,3,B
88345,4,B
88346,4,B
88347,3,B
88348,4,B
88349,3,B
88350,3,B
88352,3,B
88353,4,B
88355,4,B
88401,4,B
88410,4,B
88411,4,B
88414,4,B
88415,4,B
88416,5,B
88418,4,B
88419,4,B
88426,4,B
88427,4,B
88430,4,B
88431,4,B
88434,4,B
88435,4,B
88575,3,B
88901,3,B
89001,5,B
89002,3,B
89003,5,B
89004,3,B
89005,3,B
89006,3,B
89007,3,B
89008,5,B
89009,3,B
89010,5,B
89011,3,B
89012,3,B
89013,5,B
89014,3,B
89015,3,B
89016,3,B
89017,5,B
89018,3,B
89019,3,B
89020,5,B
89021,3,B
89022,5,B
89023,5,B
89024,3,B
89025,3,B
89026,3,B
89027,3,B
89028,3,B
89029,3,B
89030,3,B
89031,3,B
89032,3,B
89033,3,B
89034,3,B
89036,3,B
89037,3,B
89039,3,B
89040,3,B
89041,5,B
89042,5,B
89043,5,B
89044,3,B
89045,5,B
89046,3,B
89047,5,B
89048,5,B
89049,5,B
89052,3,B
89053,3,B
89054,3,B
89060,5,B
89061,5,B
89070,3,B
89074,3,B
89077,3,B
89081,3,B
89084,3,B
89085,3,B
89086,3,B
89101,3,B
89102,3,B
89103,3,B
89104,3,B
89105,3,B
89106,3,B
89107,3,B
89108,3,B
89109,3,B
89110,3,B
89111,3,B
89112,3,B
89113,3,B
89114,3,B
89115,3,B
89116,3,B
89117,3,B
89118,3,B
89119,3,B
89120,3,B
89121,3,B
89122,3,B
89123,3,B
89124,3,B
89125,3,B
89126,3,B
89127,3,B
89128,3,B
89129,3,B
89130,3,B
89131,3,B
89132,3,B
89133,3,B
89134,3,B
89135,3,B
89136,3,B
89137,3,B
89138,3,B
89139,3,B
89140,3,B
89141,3,B
89142,3,B
89143,3,B
89144,3,B
89145,3,B
89146,3,B
89147,3,B
89148,3,B
89149,3,B
89150,3,B
89152,3,B
89153,3,B
89154,3,B
89155,3,B
89156,3,B
89158,3,B
89160,3,B
89161,3,B
89162,3,B
89163,3,B
89164,3,B
89165,3,B
89166,3,B
89169,3,B
89170,3,B
89173,3,B
89177,3,B
89178,3,B
89179,3,B
89180,3,B
89183,3,B
89191,3,B
89193,3,B
89199,3,B
89301,5,B
89310,5,B
89311,5,B
89314,5,B
89315,5,B
89316,5,B
89317,5,B
89318,5,B
89319,5,B
89402,5,B
89403,5,B
89405,5,B
89406,5,B
89407,5,B
89408,5,B
89409,5,B
89410,5,B
89411,5,B
89412,5,B
89413,5,B
89414,5,B
89415,5,B
89418,5,B
89419,5,B
89421,5,B
89422,5,B
89423,5,B
89424,5,B
89425,5,B
89426,5,B
89427,5,B
89428,5,B
89429,5,B
89430,5,B
89431,5,B
89432,5,B
89433,5,B
89434,5,B
89435,5,B
89436,5,B
89438,5,B
89439,5,B
89440,5,B
89441,5,B
89442,5,B
89444,5,B
89445,5,B
89446,5,B
89447,5,B
89448,5,B
89449,5,B
89450,5,B
89451,5,B
89452,5,B
89460,5,B
89496,5,B
89501,5,B
89502,5,B
89503,5,B
89504,5,B
89505,5,B
89506,5,B
89507,5,B
89508,5,B
89509,5,B
89510,5,B
89511,5,B
89512,5,B
89513,5,B
89515,5,B
89519,5,B
89520,5,B
89521,5,B
89523,5,B
89533,5,B
89557,5,B
89570,5,B
89595,5,B
89701,5,B
89702,5,B
89703,5,B
89704,5,B
89705,5,B
89706,5,B
89712,5,B
89721,5,B
89801,5,B
89802,5,B
89803,5,B
89815,5,B
89820,5,B
89821,5,B
89822,5,B
89823,5,B
89825,5,B
89826,5,B
89828,5,B
89831,5,B
89832,5,B
89835,5,B
89883,5,B
90001,3,B
90002,3,B
90003,3,B
90004,3,B
90005,3,B
90006,3,B
90007,3,B
90008,3,B
90009,3,B
90010,3,B
90011,3,B
90012,3,B
90013,3,B
90014,3,B
90015,3,B
90016,3,B
90017,3,B
90018,3,B
90019,3,B
90020,3,B
90021,3,B
90022,3,B
90023,3,B
90024,3,B
90025,3,B
90026,3,B
90027,3,B
90028,3,B
90029,3,B
90030,3,B
90031,3,B
90032,3,B
90033,3,B
90034,3,B
90035,3,B
90036,3,B
90037,3,B
90038,3,B
90039,3,B
90040,3,B
90041,3,B
90042,3,B
90043,3,B
90044,3,B
90045,3,B
90046,3,B
90047,3,B
90048,3,B
90049,3,B
90050,3,B
90051,3,B
90052,3,B
90053,3,B
90054,3,B
90055,3,B
90056,3,B
90057,3,B
90058,3,B
90059,3,B
90060,3,B
90061,3,B
90062,3,B
90063,3,B
90064,3,B
90065,3,B
90066,3,B
90067,3,B
90068,3,B
90069,3,B
90070,3,B
90071,3,B
90073,3,B
90074,3,B
90075,3,B
90076,3,B
90077,3,B
90078,3,B
90079,3,B
90080,3,B
90081,3,B
90084,3,B
90086,3,B
90087,3,B
90089,3,B
90090,3,B
90091,3,B
90093,3,B
90094,3,B
90095,3,B
90201,3,B
90202,3,B
90209,3,B
90210,3,B
90211,3,B
90212,3,B
90213,3,B
90220,3,B
90221,3,B
90222,3,B
90223,3,B
90224,3,B
90230,3,B
90231,3,B
90232,3,B
90233,3,B
90239,3,B
90240,3,B
90241,3,B
90242,3,B
90245,3,B
90247,3,B
90248,3,B
90249,3,B
90250,3,B
90251,3,B
90254,3,B
90255,3,B
90260,3,B
90261,3,B
90262,3,B
90263,3,B
90264,3,B
90265,3,B
90266,3,B
90267,3,B
90270,3,B
90272,3,B
90274,3,B
90275,3,B
90277,3,B
90278,3,B
90280,3,B
90290,3,B
90291,3,B
90292,3,B
90293,3,B
90294,3,B
90295,3,B
90296,3,B
90301,3,B
90302,3,B
90303,3,B
90304,3,B
90305,3,B
90306,3,B
90308,3,B
90310,3,B
90311,3,B
90312,3,B
90401,3,B
90402,3,B
90403,3,B
90404,3,B
90405,3,B
90406,3,B
90407,3,B
90408,3,B
90409,3,B
90410,3,B
90411,3,B
90501,3,B
90502,3,B
90503,3,B
90504,3,B
90505,3,B
90506,3,B
90507,3,B
90508,3,B
90509,3,B
90510,3,B
90601,3,B
90602,3,B
90603,3,B
90604,3,B
90605,3,B
90606,3,B
90607,3,B
90608,3,B
90609,3,B
90610,3,B
90620,3,B
90621,3,B
90622,3,B
90623,3,B
90624,3,B
90630,3,B
90631,3,B
90632,3,B
90633,3,B
90637,3,B
90638,3,B
90639,3,B
90640,3,B
90650,3,B
90651,3,B
90652,3,B
90660,3,B
90661,3,B
90662,3,B
90670,3,B
90671,3,B
90680,3,B
90701,3,B
90702,3,B
90703,3,B
90704,3,B
90706,3,B
90707,3,B
90710,3,B
90711,3,B
90712,3,B
90713,3,B
90714,3,B
90715,3,B
90716,3,B
90717,3,B
90720,3,B
90721,3,B
90723,3,B
90731,3,B
90732,3,B
90733,3,B
90734,3,B
90740,3,B
90742,3,B
90743,3,B
90744,3,B
90745,3,B
90746,3,B
90747,3,B
90748,3,B
90749,3,B
90755,3,B
90801,3,B
90802,3,B
90803,3,B
90804,3,B
90805,3,B
90806,3,B
90807,3,B
90808,3,B
90809,3,B
90810,3,B
90813,3,B
90814,3,B
90815,3,B
90822,3,B
90831,3,B
90832,3,B
90840,3,B
90844,3,B
90846,3,B
90853,3,B
90895,3,B
91001,3,B
91003,3,B
91006,3,B
91007,3,B
91008,3,B
91009,3,B
91010,3,B
91011,3,B
91012,3,B
91016,3,B
91017,3,B
91020,3,B
91021,3,B
91023,3,B
91024,3,B
91025,3,B
91030,3,B
91031,3,B
91040,3,B
91041,3,B
91042,3,B
91043,3,B
91046,3,B
91066,3,B
91077,3,B
91101,3,B
91102,3,B
91103,3,B
91104,3,B
91105,3,B
91106,3,B
91107,3,B
91108,3,B
91109,3,B
91114,3,B
91115,3,B
91116,3,B
91117,3,B
91118,3,B
91121,3,B
91124,3,B
91125,3,B
91129,3,B
91182,3,B
91188,3,B
91201,3,B
91202,3,B
91203,3,B
91204,3,B
91205,3,B
91206,3,B
91207,3,B
91208,3,B
91209,3,B
91210,3,B
91214,3,B
91221,3,B
91222,3,B
91224,3,B
91225,3,B
91226,3,B
91301,3,B
91302,3,B
91303,3,B
91304,3,B
91305,3,B
91306,3,B
91307,3,B
91308,3,B
91309,3,B
91310,3,B
91311,3,B
91313,3,B
91316,3,B
91319,3,C
91320,3,C
91321,3,B
91322,3,B
91324,3,B
91325,3,B
91326,3,B
91327,3,B
91328,3,B
91329,3,B
91330,3,B
91331,3,B
91333,3,B
91334,3,B
91335,3,B
91337,3,B
91340,3,B
91341,3,B
91342,3,B
91343,3,B
91344,3,B
91345,3,B
91346,3,B
91350,3,B
91351,3,B
91352,3,B
91353,3,B
91354,3,B
91355,3,B
91356,3,B
91357,3,B
91358,3,C
91359,3,C
91360,3,C
91361,3,C
91362,3,C
91364,3,B
91365,3,B
91367,3,B
91371,3,B
91372,3,B
91376,3,B
91377,3,C
91380,3,B
91381,3,B
91383,3,B
91384,3,B
91385,3,B
91386,3,B
91387,3,B
91390,3,B
91392,3,B
91393,3,B
91394,3,B
91395,3,B
91396,3,B
91401,3,B
91402,3,B
91403,3,B
91404,3,B
91405,3,B
91406,3,B
91408,3,B
91409,3,B
91410,3,B
91411,3,B
91412,3,B
91413,3,B
91416,3,B
91423,3,B
91426,3,B
91436,3,B
91495,3,B
91501,3,B
91502,3,B
91503,3,B
91504,3,B
91505,3,B
91506,3,B
91507,3,B
91508,3,B
91510,3,B
91521,3,B
91522,3,B
91523,3,B
91601,3,B
91602,3,B
91603,3,B
91604,3,B
91605,3,B
91606,3,B
91607,3,B
91608,3,B
91609,3,B
91610,3,B
91614,3,B
91615,3,B
91616,3,B
91617,3,B
91701,3,B
91702,3,B
91706,3,B
91708,3,B
91709,3,B
91710,3,B
91711,3,B
91714,3,B
91715,3,B
91716,3,B
91722,3,B
91723,3,B
91724,3,B
91729,3,B
91730,3,B
91731,3,B
91732,3,B
91733,3,B
91734,3,B
91735,3,B
91737,3,B
91739,3,B
91740,3,B
91741,3,B
91743,3,B
91744,3,B
91745,3,B
91746,3,B
91747,3,B
91748,3,B
91749,3,B
91750,3,B
91752,3,B
91754,3,B
91755,3,B
91756,3,B
91758,3,B
91759,3,B
91761,3,B
91762,3,B
91763,3,B
91764,3,B
91765,3,B
91766,3,B
91767,3,B
91768,3,B
91769,3,B
91770,3,B
91772,3,B
91773,3,B
91775,3,B
91776,3,B
91778,3,B
91780,3,B
91784,3,B
91785,3,B
91786,3,B
91788,3,B
91789,3,B
91790,3,B
91791,3,B
91792,3,B
91793,3,B
91801,3,B
91802,3,B
91803,3,B
91901,3,B
91902,3,B
91903,3,B
91905,3,B
91906,3,B
91908,3,B
91909,3,B
91910,3,B
91911,3,B
91912,3,B
91913,3,B
91914,3,B
91915,3,B
91916,3,B
91917,3,B
91921,3,B
91931,3,B
91932,3,B
91933,3,B
91934,3,B
91935,3,B
91941,3,B
91942,3,B
91943,3,B
91944,3,B
91945,3,B
91946,3,B
91948,3,B
91950,3,B
91951,3,B
91962,3,B
91963,3,B
91976,3,B
91977,3,B
91978,3,B
91979,3,B
91980,3,B
92003,3,B
92004,3,B
92007,3,B
92008,3,B
92009,3,B
92010,3,B
92011,3,B
92013,3,B
92014,3,B
92018,3,B
92019,3,B
92020,3,B
92021,3,B
92022,3,B
92023,3,B
92024,3,B
92025,3,B
92026,3,B
92027,3,B
92028,3,B
92029,3,B
92030,3,B
92033,3,B
92036,3,B
92037,3,B
92038,3,B
92039,3,B
92040,3,B
92046,3,B
92049,3,B
92051,3,B
92052,3,B
92054,3,B
92055,3,B
92056,3,B
92057,3,B
92058,3,B
92059,3,B
92060,3,B
92061,3,B
92064,3,B
92065,3,B
92066,3,B
92067,3,B
92068,3,B
92069,3,B
92070,3,B
92071,3,B
92072,3,B
92074,3,B
92075,3,B
92078,3,B
92079,3,B
92081,3,B
92082,3,B
92083,3,B
92084,3,B
92085,3,B
92086,3,B
92088,3,B
92091,3,B
92092,3,B
92093,3,B
92096,3,B
92101,3,B
92102,3,B
92103,3,B
92104,3,B
92105,3,B
92106,3,B
92107,3,B
92108,3,B
92109,3,B
92110,3,B
92111,3,B
92112,3,B
92113,3,B
92114,3,B
92115,3,B
92116,3,B
92117,3,B
92118,3,B
92119,3,B
92120,3,B
92121,3,B
92122,3,B
92123,3,B
92124,3,B
92126,3,B
92127,3,B
92128,3,B
92129,3,B
92130,3,B
92131,3,B
92132,3,B
92134,3,B
92135,3,B
92136,3,B
92137,3,B
92138,3,B
92139,3,B
92140,3,B
92142,3,B
92143,3,B
92145,3,B
92147,3,B
92150,3,B
92152,3,B
92153,3,B
92154,3,B
92155,3,B
92158,3,B
92159,3,B
92160,3,B
92161,3,B
92163,3,B
92165,3,B
92166,3,B
92167,3,B
92168,3,B
92169,3,B
92170,3,B
92171,3,B
92172,3,B
92173,3,B
92174,3,B
92175,3,B
92176,3,B
92177,3,B
92178,3,B
92179,3,B
92182,3,B
92186,3,B
92191,3,B
92192,3,B
92193,3,B
92195,3,B
92196,3,B
92198,3,B
92201,3,B
92202,3,B
92203,3,B
92210,3,B
92211,3,B
92220,3,B
92222,2,B
92223,3,B
92225,3,B
92226,3,B
92227,2,B
92230,3,B
92231,2,B
92232,2,B
92233,2,B
92234,3,B
92235,3,B
92236,3,B
92239,3,B
92240,3,B
92241,3,B
92242,3,B
92243,2,B
92244,2,B
92247,3,B
92248,3,B
92249,2,B
92250,2,B
92251,2,B
92252,3,B
92253,3,B
92254,3,B
92255,3,B
92256,3,B
92257,2,B
92258,3,B
92259,2,B
92260,3,B
92261,3,B
92262,3,B
92263,3,B
92264,3,B
92266,2,B
92267,3,B
92268,3,B
92270,3,B
92273,2,B
92274,3,B
92275,2,B
92276,3,B
92277,3,B
92278,3,B
92280,3,B
92281,2,B
92282,3,B
92283,2,B
92284,3,B
92285,3,B
92286,3,B
92301,3,B
92304,3,B
92305,3,B
92307,3,B
92308,3,B
92309,3,B
92310,3,B
92311,3,B
92312,3,B
92313,3,B
92314,3,B
92315,3,B
92316,3,B
92317,3,B
92318,3,B
92320,3,B
92321,3,B
92322,3,B
92323,3,B
92324,3,B
92325,3,B
92326,3,B
92327,3,B
92328,4,B
92329,3,B
92331,3,B
92332,3,B
92333,3,B
92334,3,B
92335,3,B
92336,3,B
92337,3,B
92338,3,B
92339,3,B
92340,3,B
92341,3,B
92342,3,B
92344,3,B
92345,3,B
92346,3,B
92347,3,B
92350,3,B
92352,3,B
92354,3,B
92356,3,B
92357,3,B
92358,3,B
92359,3,B
92363,3,B
92364,3,B
92365,3,B
92366,3,B
92368,3,B
92369,3,B
92371,3,B
92372,3,B
92373,3,B
92374,3,B
92375,3,B
92376,3,B
92377,3,B
92378,3,B
92382,3,B
92384,4,B
92385,3,B
92386,3,B
92389,4,B
92391,3,B
92392,3,B
92393,3,B
92394,3,B
92395,3,B
92397,3,B
92398,3,B
92399,3,B
92401,3,B
92402,3,B
92403,3,B
92404,3,B
92405,3,B
92406,3,B
92407,3,B
92408,3,B
92410,3,B
92411,3,B
92413,3,B
92415,3,B
92418,3,B
92423,3,B
92427,3,B
92501,3,B
92502,3,B
92503,3,B
92504,3,B
92505,3,B
92506,3,B
92507,3,B
92508,3,B
92509,3,B
92513,3,B
92514,3,B
92515,3,B
92516,3,B
92517,3,B
92518,3,B
92519,3,B
92521,3,B
92522,3,B
92530,3,B
92531,3,B
92532,3,B
92536,3,B
92539,3,B
92543,3,B
92544,3,B
92545,3,B
92546,3,B
92548,3,B
92549,3,B
92551,3,B
92552,3,B
92553,3,B
92554,3,B
92555,3,B
92556,3,B
92557,3,B
92561,3,B
92562,3,B
92563,3,B
92564,3,B
