Zip (int),Station
606,PRI_Mayaguez-Eugenio.Maria.de.Hostos.AP.785145_TMY3
93020,USA_CA_Point.Mugu.NAS.723910_TMY3
93553,USA_CA_Palmdale.AP.723820_TMY3
96792,USA_HI_Barbers.Point.NAS.911780_TMY3
99791,USA_AK_Barrow-W.Post-W.Rogers.AP.700260_TMY3
84333,USA_ID_Malad.City.AP.725786_TMY3
85071,USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3
85340,USA_AZ_Luke.AFB.722785_TMY3
87107,USA_NM_Albuquerque.Intl.AP.723650_TMY3
88338,USA_NM_Ruidoso-Sierra.Blanca.Rgnl.AP.722683_TMY3
90703,USA_CA_Fullerton.Muni.AP.722976_TMY3
90813,USA_CA_Long.Beach-Daugherty.Field.722970_TMY3
70710,USA_LA_Baton.Rouge-Ryan.AP.722317_TMY3
71658,USA_MS_Greenville.Muni.AP.722356_TMY3
12903,USA_VT_Burlington.Intl.AP.726170_TMY3
14009,USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3
10292,USA_NY_New.York-Central.Park.725033_TMY3
3231,USA_NH_Laconia.Muni.AWOS.726155_TMY3
4637,USA_ME_Millinocket.Muni.AP.726196_TMY3
6059,USA_CT_Hartford-Bradley.Intl.AP.725080_TMY3
16629,USA_PA_Altoona-Blair.County.AP.725126_TMY3
17311,USA_PA_Harrisburg.Intl.AP.725115_TMY3
928,PRI_San.Juan.Intl.AP.785260_TMY3
986,PRI_San.Juan.Intl.AP.785260_TMY3
99836,USA_AK_Wrangell.703870_TMY3
27018,USA_NC_Winston.Salem-Smith.Reynolds.AP.723193_TMY3
28104,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3
28623,USA_VA_Hillsville-Twin.County.AP.724107_TMY3
32950,USA_FL_Melbourne.Rgnl.AP.722040_TMY3
15962,USA_PA_Johnstown-Cambria.County.AP.725127_TMY3
17085,USA_PA_Lancaster.AP.725116_TMY3
7033,USA_NJ_Newark.Intl.AP.725020_TMY3
10023,USA_NY_New.York-Central.Park.725033_TMY3
11101,USA_NY_New.York-Central.Park.725033_TMY3
2877,USA_RI_Providence-T.F.Green.State.AP.725070_TMY3
2879,USA_RI_Block.Island.State.AP.725058_TMY3
13494,USA_NY_Utica-Oneida.County.AP.725197_TMY3
1475,USA_NH_Keene-Dillant.Hopkins.AP.726165_TMY3
24951,USA_VA_Blacksburg-Virginia.Tech.AP.724113_TMY3
76073,USA_TX_Fort.Worth-Alliance.AP.722594_TMY3
85099,USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3
76271,USA_TX_Dallas-Addison.AP.722598_TMY3
77085,USA_TX_Houston-William.P.Hobby.AP.722435_TMY3
77215,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3
77443,USA_TX_Palacios.Muni.AP.722555_TMY3
64638,USA_MO_Whiteman.AFB.724467_TMY3
65484,USA_MO_Fort.Leonard.Wood-Forney.AAF.724457_TMY3
66086,USA_KS_Olathe-Johnson.County.Industrial.AP.724475_TMY3
35745,USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3
58367,USA_ND_Devils.Lake.AWOS.727573_TMY3
60441,USA_IL_Chicago-Midway.AP.725340_TMY3
16263,USA_PA_Butler.County.AWOS.725124_TMY3
17013,USA_PA_Harrisburg-Capital.City.AP.725118_TMY3
17981,USA_PA_Reading.Mem.AP-Spaatz.Field.725103_TMY3
26032,USA_WV_Wheeling-Ohio.County.AP.724275_TMY3
6614,USA_CT_Bridgeport-Sikorsky.Mem.AP.725040_TMY3
10035,USA_NY_New.York-Central.Park.725033_TMY3
27635,USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3
28813,USA_NC_Asheville.Rgnl.AP.723150_TMY3
29547,USA_SC_Florence.Rgnl.AP.723106_TMY3
36511,USA_FL_Pensacola-Forest.Sherman.NAS.722225_TMY3
14206,USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3
25823,USA_WV_Beckley-Raleigh.County.Mem.AP.724120_TMY3
4417,USA_ME_Millinocket.Muni.AP.726196_TMY3
40018,USA_KY_Louisville-Bowman.Field.724235_TMY3
40243,USA_KY_Louisville-Bowman.Field.724235_TMY3
28202,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3
28339,USA_NC_Fort.Bragg-Simmons.AAF.746930_TMY3
28430,USA_SC_North.Myrtle.Beach-Grand.Strand.Field.747915_TMY3
32464,USA_AL_Fort.Rucker-Cairns.Field.722269_TMY3
31060,USA_GA_Alma-Bacon.County.AP.722135_TMY3
96134,USA_OR_Klamath.Falls.Intl.AP.725895_TMY3
98460,USA_WA_Tacoma-McChord.AFB.742060_TMY3
80522,USA_CO_Fort.Collins.AWOS.724769_TMY3
75570,USA_AR_Texarkana-Webb.Field.723418_TMY3
76904,USA_TX_San.Angelo-Mathis.AP.722630_TMY3
93954,USA_CA_Paso.Robles.Muni.AP.723965_TMY3
87017,USA_NM_Santa.Fe.County.Muni.AP.723656_TMY3
64444,USA_MO_Kansas.City.Intl.AP.724460_TMY3
64767,USA_MO_Joplin.Muni.AP.723495_TMY3
65616,USA_AR_Harrison.AP.723446_TMY3
56644,USA_MN_Fosston.AWOS.727505_TMY3
67626,USA_KS_Russell.Muni.AP.724585_TMY3
68226,USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3
60462,USA_IL_Chicago-Midway.AP.725340_TMY3
61725,USA_IL_Bloomington.Normal-Central.Illinois.Rgnl.AP.724397_TMY3
71075,USA_LA_Shreveport.Downtown.722484_TMY3
62026,USA_IL_Belleville-Scott.AFB.724338_TMY3
62533,USA_IL_Springfield-Capital.AP.724390_TMY3
77280,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3
77327,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3
77995,USA_TX_Victoria.Rgnl.AP.722550_TMY3
78676,USA_TX_Austin-Camp.Mabry.722544_TMY3
58552,USA_ND_Bismarck.Muni.AP.727640_TMY3
58710,USA_ND_Minot.Intl.AP.727676_TMY3
60463,USA_IL_Chicago-Midway.AP.725340_TMY3
73082,USA_OK_Fort.Sill-Henry.Post.AAF.723550_TMY3
85616,USA_AZ_Davis-Monthan.AFB.722745_TMY3
83127,USA_ID_Soda.Springs-Tigert.AP.725868_TMY3
75381,USA_TX_Dallas-Love.Field.722583_TMY3
92548,USA_CA_March.AFB.722860_TMY3
93760,USA_CA_Fresno.Air.Terminal.723890_TMY3
94591,USA_CA_Napa.County.AP.724955_TMY3
98508,USA_WA_Fort.Lewis-Gray.AAF.742070_TMY3
97232,USA_OR_Portland.Intl.AP.726980_TMY3
30503,USA_GA_Dekalb.Peachtree.AP.722196_TMY3
33014,USA_FL_Miami-Opa.Locka.AP.722024_TMY3
33530,USA_FL_Lakeland.Linder.Rgnl.AP.722119_TMY3
33622,USA_FL_MacDill.AFB.747880_TMY3
33778,USA_FL_St.Petersburg-Clearwater.Intl.AP.722116_TMY3
15943,USA_PA_Johnstown-Cambria.County.AP.725127_TMY3
23401,USA_VA_Melfa-Accomack.County.AP.724026_TMY3
25529,USA_WV_Charleston-Yeager.AP.724140_TMY3
20689,USA_MD_Andrews.AFB.745940_TMY3
20866,USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3
21286,USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3
19122,USA_PA_Philadelphia.Intl.AP.724080_TMY3
20192,USA_VA_Davison.AAF.724037_TMY3
21711,USA_MD_Hagerstown-Washington.County.Rgnl.AP.724066_TMY3
78343,USA_TX_Kingsville.722516_TMY3
78657,USA_TX_Austin-Camp.Mabry.722544_TMY3
67117,USA_KS_Newton.AWOS.724509_TMY3
68969,USA_NE_Holdrege-Brewster.Field.725628_TMY3
75482,USA_TX_Greenville.Muni.AP.722588_TMY3
75702,USA_TX_Tyler-Pounds.Field.722448_TMY3
76246,USA_TX_Fort.Worth-Alliance.AP.722594_TMY3
70404,USA_LA_New.Orleans.Intl.AP.722310_TMY3
70505,USA_LA_Lafayette.RgnlAP.722405_TMY3
62558,USA_IL_Springfield-Capital.AP.724390_TMY3
62633,USA_IL_Springfield-Capital.AP.724390_TMY3
80523,USA_CO_Fort.Collins.AWOS.724769_TMY3
72852,USA_AR_Fayetteville-Drake.Field.723445_TMY3
73010,USA_OK_Oklahoma.City-Will.Rogers.World.AP.723530_TMY3
73763,USA_OK_Vance.AFB.723535_TMY3
57031,USA_SD_Yankton-Chan.Gurney.Muni.AP.726525_TMY3
57073,USA_SD_Yankton-Chan.Gurney.Muni.AP.726525_TMY3
57077,USA_SD_Sioux.Falls-Foss.Field.726510_TMY3
58059,USA_ND_Fargo-Hector.Intl.AP.727530_TMY3
90020,USA_CA_Santa.Monica.Muni.AP.722885_TMY3
84032,USA_UT_Provo.Muni.AWOS.725724_TMY3
93657,USA_CA_Fresno.Air.Terminal.723890_TMY3
94542,USA_CA_Hayward.Air.Terminal.724935_TMY3
94611,USA_CA_Oakland.Intl.AP.724930_TMY3
98348,USA_WA_Tacoma-McChord.AFB.742060_TMY3
99337,USA_WA_Pasco-Tri.Cities.AP.727845_TMY3
99835,USA_AK_Sitka-Japonski.Island.AP.703710_TMY3
96019,USA_CA_Redding.Muni.AP.725920_TMY3
51111,USA_IA_Sioux.City-Sioux.Gateway.AP.725570_TMY3
67111,USA_KS_Wichita-Mid.Continent.AP.724500_TMY3
44305,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3
44906,USA_OH_Mansfield-Lahm.Muni.AP.725246_TMY3
45118,USA_OH_Cincinnati.Muni.AP-Lunken.Field.724297_TMY3
52068,USA_IA_Dubuque.Rgnl.AP.725470_TMY3
52619,USA_IA_Keokuk.Muni.AP.725456_TMY3
53048,USA_WI_Wittman.Rgnl.AP.726456_TMY3
53209,USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3
53789,USA_WI_Madison-Dane.County.Rgnl.AP.726410_TMY3
54177,USA_MI_Menominee.AWOS.726487_TMY3
60208,USA_IL_Chicago-OHare.Intl.AP.725300_TMY3
12165,USA_MA_North.Adams.AP.725075_TMY3
13221,USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3
5873,USA_VT_Montpelier.AP.726145_TMY3
1944,USA_MA_Beverly.Muni.AP.725088_TMY3
14733,USA_NY_Jamestown.AWOS.725235_TMY3
14873,USA_NY_Elmira.Rgnl.AP.725156_TMY3
15268,USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3
95993,USA_CA_Yuba.County.AP.724838_TMY3
87198,USA_NM_Albuquerque.Intl.AP.723650_TMY3
90503,USA_CA_Hawthorne-Jack.Northrop.Field.722956_TMY3
91504,USA_CA_Burbank-Glendale-Passadena.Bob.Hope.AP.722880_TMY3
92842,USA_CA_Santa.Ana-John.Wayne.AP.722977_TMY3
99825,USA_AK_Hoonah.702607_TMY3
96090,USA_CA_Red.Bluff.Muni.AP.725910_TMY3
66944,USA_KS_Concordia-Blosser.Muni.AP.724580_TMY3
67053,USA_KS_Newton.AWOS.724509_TMY3
68873,USA_NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520_TMY3
64726,USA_MO_Whiteman.AFB.724467_TMY3
65534,USA_MO_Fort.Leonard.Wood-Forney.AAF.724457_TMY3
82710,USA_SD_Ellsworth.AFB.726625_TMY3
84092,USA_UT_Salt.Lake.City.Intl.AP.725720_TMY3
85086,USA_AZ_Phoenix-Deer.Valley.AP.722784_TMY3
85253,USA_AZ_Scottsdale.Muni.AP.722789_TMY3
76299,USA_TX_Fort.Worth-Alliance.AP.722594_TMY3
76903,USA_TX_San.Angelo-Mathis.AP.722630_TMY3
60513,USA_IL_Chicago-Midway.AP.725340_TMY3
60673,USA_IL_Chicago-Midway.AP.725340_TMY3
79056,USA_OK_Gage.AP.723527_TMY3
41059,USA_OH_Cincinnati.Muni.AP-Lunken.Field.724297_TMY3
20908,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3
23424,USA_VA_Newport.News.723086_TMY3
23471,USA_VA_Oceana.NAS.723075_TMY3
4287,USA_ME_Brunswick.NAS.743920_TMY3
4851,USA_ME_Rockland-Knox.AWOS.726079_TMY3
7632,USA_NJ_Teterboro.AP.725025_TMY3
14568,USA_NY_Rochester-Greater.Rochester.Intl.AP.725290_TMY3
77064,USA_TX_Houston-D.W.Hooks.AP.722429_TMY3
78163,USA_TX_San.Antonio.Intl.AP.722530_TMY3
78883,USA_TX_Hondo.Muni.AP.722533_TMY3
38738,USA_MS_Greenwood-Leflore.AP.722359_TMY3
38768,USA_MS_Greenwood-Leflore.AP.722359_TMY3
40516,USA_KY_Lexington-Bluegrass.AP.724220_TMY3
30317,USA_GA_Dekalb.Peachtree.AP.722196_TMY3
30356,USA_GA_Dekalb.Peachtree.AP.722196_TMY3
32857,USA_FL_Orlando.Executive.AP.722053_TMY3
44060,USA_OH_Cleveland-Burke.Lakefront.AP.725245_TMY3
46923,USA_IN_Lafayette-Purdue.University.AP.724386_TMY3
47142,USA_KY_Fort.Knox-Godman.AAF.724240_TMY3
34243,USA_FL_Sarasota-Bradenton.Intl.AP.722115_TMY3
34286,USA_FL_Sarasota-Bradenton.Intl.AP.722115_TMY3
37321,USA_TN_Crossville.Mem.AP.723265_TMY3
26348,USA_WV_Clarksburg-Harrison.Marion.Rgnl.AP.724175_TMY3
24258,USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3
43348,USA_OH_Findlay.AP.725366_TMY3
28663,USA_VA_Marion-Wytheville-Mountain.Empire.AP.724056_TMY3
30047,USA_GA_Dekalb.Peachtree.AP.722196_TMY3
96157,USA_CA_South.Lake.Tahoe-Lake.Tahoe.AP.725847_TMY3
97824,USA_OR_La.Grande.Muni.AP.726884_TMY3
98304,USA_WA_Fort.Lewis-Gray.AAF.742070_TMY3
80455,USA_CO_Boulder-Broomfield-Jefferson.County.AP.724699_TMY3
80735,USA_KS_Goodland-Renner.Field.724650_TMY3
83118,USA_WY_Jackson.Hole.AP.725776_TMY3
85617,USA_AZ_Douglas-Bisbee.Douglas.Intl.AP.722735_TMY3
75962,USA_TX_Nacogdoches.AWOS.722499_TMY3
76707,USA_TX_Waco.Rgnl.AP.722560_TMY3
77044,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3
77053,USA_TX_Houston-William.P.Hobby.AP.722435_TMY3
77302,USA_TX_Houston-D.W.Hooks.AP.722429_TMY3
66439,USA_NE_Falls.City-Brenner.Field.725533_TMY3
67635,USA_KS_Hill.City.Muni.AP.724655_TMY3
57646,USA_SD_Mobridge.Muni.AP.726685_TMY3
59112,USA_MT_Billings-Logan.Intl.AP.726770_TMY3
59537,USA_MT_Glasgow.Intl.AP.727680_TMY3
49885,USA_MI_Escanaba.AWOS.726480_TMY3
50853,USA_IA_Atlantic.Muni.AP.725453_TMY3
46960,USA_IN_South.Bend-Michiana.Rgnl.AP.725350_TMY3
47361,USA_IN_Delaware.County-Johnson.Field.725336_TMY3
71281,USA_LA_Monroe.Rgnl.AP.722486_TMY3
71448,USA_LA_Alexandria-England.AFB.747540_TMY3
54821,USA_WI_Phillips-Price.County.AP.726468_TMY3
54957,USA_WI_Appleton-Outagamie.County.AP.726457_TMY3
48014,USA_MI_St.Clair.County.Intl.AP.725384_TMY3
61571,USA_IL_Peoria-Greater.Peoria.AP.725320_TMY3
61932,USA_IL_University.of.Illinois-Willard.AP.725315_TMY3
29334,USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3
43708,USA_OH_Zanesville.Muni.AP.724286_TMY3
44449,USA_OH_Akron.Canton.Rgnl.AP.725210_TMY3
38781,USA_MS_Greenville.Muni.AP.722356_TMY3
23662,USA_VA_Langley.AFB.745980_TMY3
30543,USA_GA_Athens-Ben.Epps.AP.723110_TMY3
31799,USA_GA_Valdosta.Rgnl.AP.722166_TMY3
32042,USA_FL_Gainesville.Rgnl.AP.722146_TMY3
25266,USA_WV_Charleston-Yeager.AP.724140_TMY3
25442,USA_WV_Martinsburg-Eastern.WV.Rgnl.AP.724177_TMY3
33462,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3
72366,USA_AR_Stuttgart.AWOS.723416_TMY3
72383,USA_AR_Stuttgart.AWOS.723416_TMY3
75480,USA_TX_Cox.Field.722587_TMY3
75932,USA_LA_Fort.Polk.722390_TMY3
82646,USA_WY_Casper-Natrona.County.Intl.AP.725690_TMY3
82832,USA_WY_Sheridan.County.AP.726660_TMY3
83272,USA_ID_Soda.Springs-Tigert.AP.725868_TMY3
93441,USA_CA_Lompoc.AWOS.722895_TMY3
96776,USA_HI_Hilo.Intl.AP.912850_TMY3
5860,USA_VT_Montpelier.AP.726145_TMY3
10927,USA_NY_White.Plains-Westchester.County.AP.725037_TMY3
11245,USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3
12010,USA_NY_Albany.County.AP.725180_TMY3
12190,USA_NY_Glens.Falls-Bennett.Mem.AP.725185_TMY3
12405,USA_NY_Albany.County.AP.725180_TMY3
12865,USA_NY_Glens.Falls-Bennett.Mem.AP.725185_TMY3
20013,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3
21914,USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3
14133,USA_NY_Buffalo-Greater.Buffalo.Intl.AP.725280_TMY3
14605,USA_NY_Rochester-Greater.Rochester.Intl.AP.725290_TMY3
2156,USA_MA_Boston-Logan.Intl.AP.725090_TMY3
75020,USA_TX_Greenville.Muni.AP.722588_TMY3
75388,USA_TX_Dallas-Love.Field.722583_TMY3
75851,USA_TX_Lufkin-Angelina.Co.AP.722446_TMY3
76543,USA_TX_Fort.Hood.722570_TMY3
76712,USA_TX_McGregor.AWOS.722563_TMY3
77259,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3
77372,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3
80751,USA_CO_Akron-Washington.County.AP.724698_TMY3
85358,USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3
78512,USA_TX_McAllen-Miller.Intl.AP.722506_TMY3
98310,USA_WA_Bremerton.National.AP.727928_TMY3
87122,USA_NM_Albuquerque.Intl.AP.723650_TMY3
93906,USA_CA_Salinas.Muni.AP.724917_TMY3
94901,USA_CA_Napa.County.AP.724955_TMY3
31106,USA_GA_Fulton.County.AP.722195_TMY3
34972,USA_FL_Fort.Pierce-St.Lucie.County.AP.722103_TMY3
36395,USA_AL_Dothan.Muni.AP.722268_TMY3
37857,USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3
38057,USA_TN_Memphis.Intl.AP.723340_TMY3
45401,USA_OH_Dayton.Intl.AP.724290_TMY3
46038,USA_IN_Indianapolis.Intl.AP.724380_TMY3
43151,USA_OH_Dayton-Wright.Patterson.AFB.745700_TMY3
43272,USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3
4922,USA_ME_Waterville.AWOS.726073_TMY3
1235,USA_MA_North.Adams.AP.725075_TMY3
1770,USA_MA_Norwood.Mem.AP.725098_TMY3
1831,USA_MA_Lawrence.Muni.AP.744904_TMY3
24870,USA_WV_Beckley-Raleigh.County.Mem.AP.724120_TMY3
25778,USA_WV_Huntington-Tri.State.Walker.Long.Field.724250_TMY3
19562,USA_PA_Allentown-Lehigh.Valley.Intl.AP.725170_TMY3
32139,USA_FL_Daytona.Beach.Intl.AP.722056_TMY3
11429,USA_NY_New.York-J.F.Kennedy.Intl.AP.744860_TMY3
93010,USA_CA_Camarillo.AWOS.723926_TMY3
93022,USA_CA_Oxnard.AP.723927_TMY3
94043,USA_CA_Mountain.View-Moffett.Field.NAS.745090_TMY3
96099,USA_CA_Redding.Muni.AP.725920_TMY3
97147,USA_OR_Astoria.Rgnl.AP.727910_TMY3
88048,USA_NM_Las.Cruces.Intl.AP.722695_TMY3
89048,USA_NV_Mercury-Desert.Rock.AP.723870_TMY3
36523,USA_AL_Mobile-Downtown.AP.722235_TMY3
38367,USA_TN_Jackson-McKellar.Sipes.Rgnl.AP.723346_TMY3
64148,USA_MO_Kansas.City.Downtown.AP.724463_TMY3
78478,USA_TX_Corpus.Christi.Intl.AP.722510_TMY3
79232,USA_TX_Childress.Muni.AP.723604_TMY3
67278,USA_KS_Wichita-Mid.Continent.AP.724500_TMY3
68786,USA_SD_Yankton-Chan.Gurney.Muni.AP.726525_TMY3
71725,USA_AR_Pine.Bluff.AP.723417_TMY3
73502,USA_OK_Fort.Sill-Henry.Post.AAF.723550_TMY3
76524,USA_TX_Draughon-Miller.Central.Texas.AP.722577_TMY3
77396,USA_TX_Houston-Bush.Intercontinental.AP.722430_TMY3
83606,USA_ID_Caldwell.AWOS.726813_TMY3
58704,USA_ND_Minot.AFB.727675_TMY3
65081,USA_MO_Columbia.Rgnl.AP.724450_TMY3
40409,USA_KY_London-Corbin-Magee.Field.724243_TMY3
33408,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3
33439,USA_FL_West.Palm.Beach.Intl.AP.722030_TMY3
34208,USA_FL_Sarasota-Bradenton.Intl.AP.722115_TMY3
35953,USA_AL_Gadsen.Muni.AWOS.722285_TMY3
43943,USA_WV_Wheeling-Ohio.County.AP.724275_TMY3
45311,USA_OH_Dayton.Intl.AP.724290_TMY3
36763,USA_MS_Meridian.NAS.722345_TMY3
38370,USA_TN_Jackson-McKellar.Sipes.Rgnl.AP.723346_TMY3
52333,USA_IA_Cedar.Rapids.Muni.AP.725450_TMY3
39060,USA_MS_Jackson.Intl.AP.722350_TMY3
39208,USA_MS_Jackson.Intl.AP.722350_TMY3
60655,USA_IL_Chicago-Midway.AP.725340_TMY3
61114,USA_IL_Rockford-Greater.Rockford.AP.725430_TMY3
61274,USA_IL_Moline-Quad.City.Intl.AP.725440_TMY3
62316,USA_IL_Quincy.Muni.AP.724396_TMY3
63365,USA_MO_St.Louis-Spirit.of.St.Louis.AP.724345_TMY3
71999,USA_AR_Hot.Springs.Mem.AP.723415_TMY3
72752,USA_AR_Fayetteville-Drake.Field.723445_TMY3
73110,USA_OK_Oklahoma.City-Tinker.AFB.723540_TMY3
79519,USA_TX_Abilene-Dyess.AFB.690190_TMY3
76150,USA_TX_Fort.Worth-Meacham.AP.722596_TMY3
77452,USA_TX_Houston-D.W.Hooks.AP.722429_TMY3
60421,USA_IL_Aurora.Muni.AP.744655_TMY3
70000,USA_LA_New.Orleans.Intl.AP.722310_TMY3
16504,USA_PA_Erie.Intl.AP.725260_TMY3
17266,USA_PA_Harrisburg-Capital.City.AP.725118_TMY3
19438,USA_PA_Willow.Grove.NAS.724086_TMY3
15243,USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3
15520,USA_PA_Johnstown-Cambria.County.AP.725127_TMY3
25423,USA_WV_Martinsburg-Eastern.WV.Rgnl.AP.724177_TMY3
28424,USA_SC_North.Myrtle.Beach-Grand.Strand.Field.747915_TMY3
32119,USA_FL_Daytona.Beach.Intl.AP.722056_TMY3
32790,USA_FL_Orlando.Executive.AP.722053_TMY3
34423,USA_FL_Ocala.Muni.AWOS.722055_TMY3
39660,USA_MS_McComb-Pike.Co.AP.722358_TMY3
40080,USA_KY_Louisville-Standiford.Field.724230_TMY3
40405,USA_KY_Somerset-Pulaski.County.AWOS.724354_TMY3
46921,USA_IN_Grissom.AFB.725335_TMY3
53052,USA_WI_Milwaukee-Mitchell.Intl.AP.726400_TMY3
55778,USA_MN_Aitkin.AWOS.727504_TMY3
47847,USA_IN_Terre.Haute-Hulman.Rgnl.AP.724373_TMY3
48439,USA_MI_Flint-Bishop.Intl.AP.726370_TMY3
49416,USA_MI_Grand.Rapids-Kent.County.Intl.AP.726350_TMY3
15642,USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3
16006,USA_PA_Butler.County.AWOS.725124_TMY3
20657,USA_MD_Patuxent.River.NAS.724040_TMY3
21811,USA_MD_Salisbury-Wicomico.County.Rgnl.AP.724045_TMY3
22987,USA_VA_Charlottesville-Albemarle.County.AP.724016_TMY3
24070,USA_VA_Roanoke.Rgnl.AP-Woodrum.Field.724110_TMY3
2921,USA_RI_Providence-T.F.Green.State.AP.725070_TMY3
4345,USA_ME_Augusta.AP.726185_TMY3
4840,USA_ME_Rockland-Knox.AWOS.726079_TMY3
5030,USA_VT_Springfield-Hartnes.State.AP.726115_TMY3
10467,USA_NY_New.York-LaGuardia.AP.725030_TMY3
25309,USA_WV_Charleston-Yeager.AP.724140_TMY3
28450,USA_NC_Wilmington.Intl.AP.723013_TMY3
29292,USA_SC_Columbia.Metro.AP.723100_TMY3
12850,USA_NY_Glens.Falls-Bennett.Mem.AP.725185_TMY3
18912,USA_PA_Willow.Grove.NAS.724086_TMY3
19353,USA_PA_Philadelphia.Intl.AP.724080_TMY3
75496,USA_TX_Greenville.Muni.AP.722588_TMY3
75884,USA_TX_Tyler-Pounds.Field.722448_TMY3
76210,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3
76230,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3
80539,USA_CO_Fort.Collins.AWOS.724769_TMY3
82504,USA_WY_Casper-Natrona.County.Intl.AP.725690_TMY3
85239,USA_AZ_Casa.Grande.AWOS.722748_TMY3
86326,USA_AZ_Prescott-Love.Field.723723_TMY3
13601,USA_NY_Watertown.AP.726227_TMY3
15359,USA_PA_Washington.AWOS.725117_TMY3
15553,USA_PA_Johnstown-Cambria.County.AP.725127_TMY3
15636,USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3
15647,USA_PA_Pittsburgh-Allegheny.County.AP.725205_TMY3
16048,USA_PA_Butler.County.AWOS.725124_TMY3
16055,USA_PA_Butler.County.AWOS.725124_TMY3
17503,USA_PA_Lancaster.AP.725116_TMY3
4321,USA_NH_Mount.Washington.726130_TMY3
5602,USA_VT_Montpelier.AP.726145_TMY3
5820,USA_VT_Montpelier.AP.726145_TMY3
6758,USA_CT_Oxford.AWOS.725029_TMY3
7419,USA_NJ_Caldwell-Essex.County.AP.724094_TMY3
7620,USA_NJ_Teterboro.AP.725025_TMY3
20058,USA_VA_Arlington-Ronald.Reagan.Washington.Natl.AP.724050_TMY3
21136,USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3
22026,USA_VA_Quantico.MCAS.724035_TMY3
75212,USA_TX_Dallas-Love.Field.722583_TMY3
76883,USA_TX_Del.Rio-Laughlin.AFB.722615_TMY3
78123,USA_TX_Randolph.AFB.722536_TMY3
83347,USA_ID_Burley.Muni.AP.725867_TMY3
98339,USA_WA_Whidbey.Island.NAS.690230_TMY3
98626,USA_WA_Kelso.AP.727924_TMY3
94026,USA_CA_Mountain.View-Moffett.Field.NAS.745090_TMY3
79312,USA_TX_Lubbock.Intl.AP.722670_TMY3
79993,USA_TX_El.Paso.Intl.AP.722700_TMY3
49102,USA_MI_Benton.Harbor-Ross.Field-Twin.Cities.AP.726355_TMY3
8221,USA_NJ_Atlantic.City.Intl.AP.724070_TMY3
10261,USA_NY_New.York-Central.Park.725033_TMY3
11764,USA_NY_Islip-Long.Island.MacArthur.AP.725035_TMY3
11967,USA_NY_Islip-Long.Island.MacArthur.AP.725035_TMY3
12069,USA_NY_Albany.County.AP.725180_TMY3
12746,USA_NY_Monticello.AWOS.725145_TMY3
13122,USA_NY_Syracuse-Hancock.Intl.AP.725190_TMY3
13416,USA_NY_Utica-Oneida.County.AP.725197_TMY3
1851,USA_MA_Lawrence.Muni.AP.744904_TMY3
29032,USA_SC_Shaw.AFB.747900_TMY3
27201,USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3
28369,USA_NC_Fayetteville.Muni.AP.723035_TMY3
42048,USA_KY_Paducah-Barkley.Rgnl.AP.724350_TMY3
43023,USA_OH_Columbus-Port.Columbus.Intl.AP.724280_TMY3
